OBJECTID,COD_CICLOVIA,DESIGNACAO,NOME_PROJETO,HIERARQUIA,TIPOLOGIA,NIVEL_SEGREGACAO,TIPO_INTERVENCAO,SITUACAO,ANO,ENTIDADE_RESP,FREGUESIA,COMPRIMENTO,COMP_KM
151275,0111,Rua Padre Domingos Maurício dos Santos,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,297.39,0.29738674
151276,0111,Rua Carlos Conde,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,236.31,0.23631091
151277,0111,Rua Miguel Ângelo de Blasco,Bairros 30+Bici - Bairro da Serafina/Liberdade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,274.66,0.27466427
151292,0112,Rua Doutor José Alberto de Faria,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,377.23,0.37723313
151293,0036,Rua Maria Amália Vaz de Carvalho,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,448.15000000000003,0.44815264
151294,0036,Rua Marquesa de Alorna,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,8.73,0.00873195
151295,0036,Rua Carlos Malheiro Dias,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,9.97,0.009970670000000001
151296,0081,Rua Marquesa de Alorna,Rua Marquesa de Alorna,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,211.70000000000002,0.21170264
151361,0079,Rua José Duro,Rua José Duro,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,140.70000000000002,0.14070356
151362,0036,Rua António Ramalho,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,99.43,0.09942962
151363,0036,Rua Silva e Albuquerque,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,382.39,0.3823874
151364,0036,Rua António Patrício,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,260.5,0.26050036
151365,0036,Rua Maria Amália Vaz de Carvalho,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,448.13,0.44813048
151366,0079,Rua José Duro,Rua José Duro,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,214.59,0.21458555
151367,0036,Rua Silva e Albuquerque,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,265.66,0.26566023
151368,0081,Rua Marquesa de Alorna,Rua Marquesa de Alorna,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,149.67000000000002,0.14966838
151369,0036,Rua Carlos Malheiro Dias,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,251.92000000000002,0.2519198
151370,0036,Rua Carlos Malheiro Dias,Bairros 30+Bici - Bairro de Alvalade,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Alvalade,122.75,0.12275132
151371,0397,Rua de Ovar,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,95.87,0.09586523
151372,0397,Rua Engº Cunha Leal,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,56.24,0.05624106
151373,0397,Rua Engº Cunha Leal,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,149.86,0.14986155
151374,0397,Rua Engº Cunha Leal,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,323.18,0.3231769
151375,0397,Praça Dr. Fernando Amado,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,31.96,0.0319593
151376,0397,Praça Dr. Fernando Amado,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,25.55,0.02555181
151681,0397,Rua Engº Cunha Leal,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,325.07,0.32507407
151682,0397,Praça Eduardo Mondlane,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,237.32,0.23731598
151683,0397,Rua Engº Cunha Leal,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,142.66,0.14266341
151684,0397,Avenida João Paulo II,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,405.73,0.40572992
151685,0397,Avenida João Paulo II,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,390.92,0.39092275
151686,0397,Praça Dr. Fernando Amado,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,187.81,0.1878088
151687,0397,Rua de Ovar,Bairros 30+Bici - Bairro do Condado,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Marvila,113.28,0.11328344
151688,0396,Rua Cardeal Mercier,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,247.44,0.24744288
151689,0396,Rua Cardeal Mercier,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,38.12,0.03811711
151690,0396,Rua Filipe da Mata,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,72.94,0.07293604000000001
151691,0396,Rua da Beneficência,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,66.38,0.06637638
151692,0396,Rua Jorge Afonso,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,73.78,0.07378072000000001
151693,0396,Rua Diogo de Macedo,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,95.62,0.09561838
151694,0396,Praça Nuno Gonçalves,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,89.59,0.08958625
151695,0396,Rua Soeiro Pereira Gomes,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,49.45,0.04944963
151696,0396,Rua Portugal Durão,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,10.57,0.0105662
152001,0396,Rua Carlos Reis,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,19.150000000000002,0.01914705
152002,0396,Rua Marciano Henriques da Silva,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,173.81,0.17380951
152003,0396,Rua Falcão Trigoso,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,137.84,0.13784463
152004,0396,Praça Nuno Gonçalves,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,72.29,0.07228706
152005,0396,Rua da Beneficência,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,41.69,0.04168848
152006,0396,Rua da Beneficência,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,37.67,0.03767118
152007,0396,Rua Carlos Reis,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,7.8500000000000005,0.00785063
152008,0396,Rua da Beneficência,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,508.11,0.50810526
152009,0396,Rua Francisco Tomás da Costa,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,245.31,0.24531134000000002
152010,0396,Rua Jorge Afonso,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,98.81,0.09881104
152011,0396,Rua Soeiro Pereira Gomes,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,442.8,0.44279954
152012,0396,Rua Soeiro Pereira Gomes,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,425.68,0.42568072
152013,0396,Rua Augusto Abelaira,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,116.26,0.11625525
152014,0396,Rua Filipe da Mata,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,75.18,0.07518169
152015,0396,Rua Jorge Afonso,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,165.07,0.16507269
152016,0396,Rua Cristóvão de Figueiredo,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,157.97,0.15796671
152017,0396,Rua Cardeal Mercier,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,250.54,0.25054208
152018,0396,Rua Alberto de Sousa,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,195.18,0.19518318
152019,0396,Rua Diogo de Macedo,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,99.62,0.09962302
152020,0396,Rua Alberto de Sousa,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,200.18,0.20017864
152021,0333,Rua das Musas,Bairros 30+Bici - Parque das Nações Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Parque das Nações,702.09,0.70208722
152022,0333,Rua Pedro e Inês,Bairros 30+Bici - Parque das Nações Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Parque das Nações,199.64000000000001,0.19963887
152023,0333,Rua Pedro e Inês,Bairros 30+Bici - Parque das Nações Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Parque das Nações,193.18,0.19318216
152024,0333,Rua das Musas,Bairros 30+Bici - Parque das Nações Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Parque das Nações,693.86,0.69386228
152025,0648,Largo de São Sebastião da Pedreira,Largo de São Sebastião,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,31.220000000000002,0.03122047
152026,0648,Rua Doutor António Cândido,Largo de São Sebastião,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,190.86,0.19085868
152027,0648,Largo de São Sebastião da Pedreira,Largo de São Sebastião,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,278.79,0.27879158
152028,0648,Largo de São Sebastião da Pedreira,Largo de São Sebastião,Local,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,31.67,0.03166696
152029,0648,Rua Doutor António Cândido,Largo de São Sebastião,Local,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,57.11,0.05710558
152030,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,600.9300000000001,0.60092765
152031,0648,Rua Marquês de Sá da Bandeira,Largo de São Sebastião,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,119.85000000000001,0.11984926
152032,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,585.23,0.58523116
152334,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Santo António,265.37,0.26537462
152335,0255,Praça do Duque de Saldanha,Eixo Central,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Avenidas Novas,138.51,0.13851024
152336,0255,Praça do Duque de Saldanha,Eixo Central,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,198.71,0.19870707
152641,0193,Rua da Prata,Rua da Prata,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Provisória,Executado,2023,CML/DMM,Santa Maria Maior,400.33,0.40033432
152642,0193,Rua da Prata,Rua da Prata,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Provisória,Executado,2023,CML/DMM,Santa Maria Maior,35.62,0.03562459
152643,0193,Rua da Prata,Rua da Prata,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Provisória,Executado,2023,CML/DMM,Santa Maria Maior,36.61,0.0366097
152644,0193,Rua da Prata,Rua da Prata,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Provisória,Executado,2023,CML/DMM,Santa Maria Maior,44.01,0.04400715
152645,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,8.25,0.00824977
152646,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,12.950000000000001,0.01294533
152647,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,627.52,0.62751753
152648,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Avenidas Novas,924.9200000000001,0.92491824
152649,0255,Avenida da República,Eixo Central,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Avenidas Novas,1548.07,1.54806897
152650,0255,Avenida Praia da Vitória,Eixo Central,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,26.740000000000002,0.02673986
152651,0228,Rua Prof. Oliveira Marques,Rua Prof. Oliveira Marques,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,162.37,0.16236719
152652,0228,Rua Prof. Oliveira Marques,Rua Prof. Oliveira Marques,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,162.4,0.16240044
152664,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Alvalade,142.15,0.14215419
152665,0288,Rua Branca Edmée Marques,Rua Branca Edmée Marques,Local,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Alvalade,94.07000000000001,0.09406988000000001
152666,0229,Rua Prof.ª Teresa Ambrósio,Rua Prof.ª Teresa Ambrósio,Local,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Alvalade,33.03,0.03302612
152669,0288,Rua Branca Edmée Marques,Rua Branca Edmée Marques,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,263.32,0.26332069
152670,0288,Rua Branca Edmée Marques,Rua Branca Edmée Marques,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,166.9,0.16689889
152672,0229,Rua Prof.ª Teresa Ambrósio,Rua Prof.ª Teresa Ambrósio,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,31.26,0.0312616
152673,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,411.19,0.41119177
152674,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,260.92,0.26092134
152675,0655,Avenida Sacadura Cabral,Planalto - Avenida Sacadura Cabral,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Areeiro,392.37,0.39237103
152677,0655,Avenida Sacadura Cabral,Planalto - Avenida Sacadura Cabral,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Areeiro,390.37,0.39036714
152961,0221,Rua Dr. Júlio Dantas,Rua Dr. Júlio Dantas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Avenidas Novas,3.35,0.00334586
152962,0221,Rua Dr. Júlio Dantas,Rua Dr. Júlio Dantas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Avenidas Novas,91.2,0.09119892
152964,0667,Rua Fialho de Almeida,Rua Fialho de Almeida,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Avenidas Novas,280.38,0.28037741
152965,0221,Rua Dr. Júlio Dantas,Rua Dr. Júlio Dantas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,28.32,0.02831951
