objectid,cod_ciclovia,designacao,nome_projeto,hierarquia,tipologia,nivel_segregacao,tipo_intervencao,situacao,ano,entidade_resp,freguesia,comprimento_m,comp_km
147850,0110,Rua São Francisco Xavier,Bairros 30+Bici - Bairro do Restelo,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Belém,593.27,0.59327
147851,0298,Rua B do Bairro da Liberdade,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,16.080000000000002,0.01608
147854,0110,Rua Soldados da Índia,Bairros 30+Bici - Bairro do Restelo,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Belém,499.93,0.49993
147857,0225,Rua Marquês de Fronteira,,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2015,CML/DMEVAE,Campolide,111.61,0.11161
147859,0265,Avenida Infante Dom Henrique,Loteamento Braço de Prata,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML,Marvila,307.55,0.30755
147862,0661,Rua do Rio Zêzere,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2016,CML,Carnide,28.03,0.02803
147872,0140,Rua Silva Carvalho,Bairro de Campo de Ourique - 1ª fase,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,EMEL,Campo de Ourique,101.2,0.1012
147879,0246,Avenida Padre Cruz - Quinta das Conchas,T03C - Avenida Padre Cruz - Quinta das Conchas (1ª fase),Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Lumiar,89.55,0.08955
147880,0162,Avenida do Colégio Militar,Parque Quinta da Granja Sul - Telheiras,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Benfica,388.24,0.38824
147881,0218,Rua António Quadros,,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,44.81,0.04481
147890,0669,Rua Portugal Durão,Rua Portugal Durão,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML/DMM,Avenidas Novas,166.96,0.16696
147892,0047,Avenida de Berlim,Avenida de Berlim - Fase 1,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Parque das Nações,495.48,0.49548
147899,0157,Moinhos do Mocho,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,1361.77,1.36177
147903,0266,Avenida de Berlim,Mata de Alvalade - Parque Urbano dos Olivais,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Olivais,517.0600000000001,0.51706
147910,0159,Parque da Bela Vista - Parque hortícola de Chelas,Ligação Parque da Bela Vista - Parque hortícola de Chelas,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Marvila,294.61,0.29461
147917,0524,Passeio dos Heróis do Mar,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,124.15,0.12415
147920,0140,Travessa de Cima dos Quartéis,Bairro de Campo de Ourique - 1ª fase,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,EMEL,Campo de Ourique,119.87,0.11987
147921,0140,Travessa de Cima dos Quartéis,Bairro de Campo de Ourique - 1ª fase,Local,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2021,EMEL,Campo de Ourique,100.7,0.1007
147926,0299,Corredor do Vale de Alcântara,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Quinta da Bela Flor,Principal,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,391.98,0.39198
147934,0408,Avenida da Ribeira das Naus,,Principal,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2014,CML,Santa Maria Maior,477.01,0.47701
147935,0059,Doca Pesca,Doca de Pedrouços,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Belém,79.65,0.07965
147936,0059,Doca Pesca,Doca de Pedrouços,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Belém,208.92000000000002,0.20892
147937,0059,Doca Pesca,Doca de Pedrouços,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Belém,284.7,0.2847
147939,0162,Avenida do Colégio Militar,Parque Quinta da Granja Sul - Telheiras,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Carnide,927.14,0.92714
147940,0003,Avenida Cidade de Praga,Avenida Cidade de Praga,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Carnide,293.34000000000003,0.29334
147941,0529,Praça do Marquês de Pombal,,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,149.68,0.14968
147942,0068,Avenida de Paris,Avenida de Paris,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMM,Areeiro,133.57,0.13357
147947,0285,Avenida Calouste Gulbenkian,Corredor Estruturante do Vale de Alcântara - Estação de Campolide-Avenida Calouste Gulbenkian,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Campolide,70.78,0.07078
147954,0112,Rua Prof. Jorge da Silva Horta,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,177.79,0.17779
147955,0112,Rua Prof. Jorge da Silva Horta,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,65.08,0.06508
147956,0112,Rua da Venezuela,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,8.53,0.00853
147957,0112,Rua Jaime Brasil,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,62.38,0.06238
147958,0112,Rua do Parque,Bairros 30+Bici - Bairro de Santa Cruz de Benfica,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Benfica,293.76,0.29376
147964,0142,Rua Pardal Monteiro,Rua Pardal Monteiro-Rua Eng.º Ferreira Dias,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Marvila,10.19,0.01019
147968,0088,Avenida Álvaro Pais,Avenida Álvaro Pais,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,25.66,0.02566
147972,0068,Avenida de Paris,Avenida de Paris,Principal,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Areeiro,156.9,0.1569
147974,0129,Rua Prof. José Pinto Correia,Estrada do Desvio,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2024,CML/DMM; EMEL,Lumiar,8.71,0.00871
147975,0129,Rua Prof. José Pinto Correia,Estrada do Desvio,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMM; EMEL,Lumiar,88.94,0.08894
147976,0129,Rua Prof. José Pinto Correia,Estrada do Desvio,Local,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2024,CML/DMM; EMEL,Santa Clara,6.76,0.00676
147977,0129,Rua Prof. José Pinto Correia,Estrada do Desvio,Local,Faixa Ciclável,Faixa ciclável (separação visual),Definitiva,Executado,2024,CML/DMM; EMEL,Lumiar,3.4,0.0034
147989,0295,Azinhaga das Galhardas,T11 - Telheiras - Campo Grande (Via Cidade Universitária),Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Lumiar,72.82000000000001,0.07282
147993,0278,Praça de Espanha,Praça de Espanha,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,Avenidas Novas,260.71,0.26071
147999,0037,Rua Fernando Pessoa,Rua Fernando Pessoa,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,125.03,0.12503
148001,0225,Rua Marquês de Fronteira,,Principal,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML/DMEVAE,Avenidas Novas,18.04,0.01804
148006,0191,Quinta dos Alcoutins,Corredor Verde Periférico - Parque da Encosta do Olival - Percurso dos Alcoutins,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2023,CML/DMAEVCE,Lumiar,299.39,0.29939
148009,0115,Rua Marquês de Fronteira,Rua Marquês de Fronteira,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Avenidas Novas,23.87,0.02387
148015,0287,Rotunda Nelson Mandela,T04A - Rotunda das Calvanas - Avenida do Brasil,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2013,CML/DMEVAE,Lumiar,202.12,0.20212
148016,0088,Avenida Álvaro Pais,Avenida Álvaro Pais,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,24.85,0.02485
148020,0088,Avenida Álvaro Pais,Avenida Álvaro Pais,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,23.45,0.02345
148023,0263,Rua Quinta da Graça,Corredor Verde Oriental - Passagem superior naturalizada sobre a Avenida Gago Coutinho,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,CML/DMAEVCE; EMEL,Marvila,95.10000000000001,0.0951
148034,0371,Avenida Marechal Craveiro Lopes,Calvanas,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMM; EMEL,Lumiar,431.06,0.43106
148045,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Belém,902.75,0.90275
148048,0156,Montado de Monsanto,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,207.34,0.20734
148049,0120,Trilho de Corrida,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,1070.66,1.07066
148050,0120,Trilho de Corrida,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,303.29,0.30329
148051,0129,Rua Alexandre Ferreira,Estrada do Desvio,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2024,CML/DMM; EMEL,Lumiar,309.1,0.3091
148054,0200,Ponte ciclopedonal sobre a 2ª Circular,,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML,Carnide,1.94,0.00194
148055,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,17.82,0.01782
148057,0071,Rua Abade Faria,Bairros 30+Bici - Bairro dos Actores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Areeiro,445.84000000000003,0.44584
148058,0071,Rua Abade Faria,Bairros 30+Bici - Bairro dos Actores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Areeiro,91.07000000000001,0.09107
148059,0071,Rua Actriz Virgínia,Bairros 30+Bici - Bairro dos Actores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Areeiro,202.41,0.20241
148060,0071,Rua Barão de Sabrosa,Bairros 30+Bici - Bairro dos Actores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Areeiro,505.17,0.50517
148061,0071,Rua Barão de Sabrosa,Bairros 30+Bici - Bairro dos Actores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Areeiro,51.03,0.05103
148062,0050,Rotunda das Oliveiras,Alameda dos Oceanos Norte,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Parque das Nações,185.67000000000002,0.18567
148068,0524,Passeio dos Heróis do Mar,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,69.60000000000001,0.0696
148071,0291,Rua Filipe da Mata,Rua Filipe da Mata,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML/DMM,Avenidas Novas,532.67,0.53267
148074,0124,Volta do Planalto,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,661.27,0.66127
148075,0203,Ponte ciclopedonal sobre a Av. de Ceuta - Rua Qta do Loureiro,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campo de Ourique,68.59,0.06859
148077,0272,Avenida de Berlim,Parque Vale de Chelas - Parque das Nações,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Olivais,468.03000000000003,0.46803
148079,0198,Passeio dos Jacarandás,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,62.800000000000004,0.0628
148088,0665,Rua Cardeal Mercier,Rua Cardeal Mercier,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML/DMM,Avenidas Novas,57.94,0.05794
148095,0039,Rua Fernão Mendes Pinto,Rua Fernão Mendes Pinto,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Belém,1023.0,1.023
148096,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,SRU,Santa Clara,431.99,0.43199
148101,0481,Eixo Central,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,164.07,0.16407
148102,0061,Eixo do Paço do Lumiar,Eixo do Paço do Lumiar,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2022,CML/DMAEVCE,Lumiar,1335.05,1.33505
148103,0055,Rua Actor Epifânio,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Complementar,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Lumiar,147.47,0.14747
148105,0047,Avenida do Pacífico,Avenida de Berlim - Fase 1,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Parque das Nações,130.51,0.13051
148111,0216,Ponte da Belavista,,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2012,CML,Areeiro,100.46000000000001,0.10046
148115,0182,Praça de Espanha,Avenida de Berna,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2023,CML/DMM; CML/DMMC/DIOA,Avenidas Novas,47.64,0.04764
148116,0182,Avenida de Berna,Avenida de Berna,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2023,CML/DMM; CML/DMMC/DIOA,Avenidas Novas,69.54,0.06954
148117,0159,Parque da Bela Vista - Parque hortícola de Chelas,Ligação Parque da Bela Vista - Parque hortícola de Chelas,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Marvila,28.25,0.02825
148118,0529,Praça do Marquês de Pombal,,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,128.57,0.12857
148120,0186,Rua Padre António Vieira,Bairros 30+Bici - Bairro do Alto do Parque,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,215.79,0.21579
148122,0505,Rua 5 do Bairro da Calçada dos Mestres,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,275.07,0.27507
148123,0505,Rua 8 do Bairro da Calçada dos Mestres,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,216.29,0.21629
148131,0160,Parque Florestal de Monsanto - Parque Quinta da Granja,T01 - Parque Florestal de Monsanto - Parque da Quinta da Granja,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML/DMEVAE,Benfica,221.34,0.22134
148135,0066,Praça de Londres,Praça de Londres,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,CML/DMM; EMEL,Areeiro,30.310000000000002,0.03031
148138,0098,Rua Interior à Alameda da Universidade,,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Alvalade,29.23,0.02923
148144,0524,Passeio dos Heróis do Mar,,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2012,CML,Parque das Nações,715.97,0.71597
148146,0073,Avenida Almirante Reis,Avenida Almirante Reis - Fase 2,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2022,CML/DMM; CML/DMMC/DIOA,Arroios,1899.91,1.89991
